prompt_name,pair_id,true_category,true_score,predicted_category,predicted_score,format_is_correct,error_message,raw_response
P-03-cot_zero_shot,3894285848-cand_6288,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 14
}
]",
P-03-cot_zero_shot,3902322957-cand_8452,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 13
}
]",
P-03-cot_zero_shot,3901682168-cand_7704,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 11
}
]",
P-03-cot_zero_shot,3884854622-cand_8708,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 10
}
]",
P-03-cot_zero_shot,3903848297-cand_2933,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 9
}
]",
P-03-cot_zero_shot,3901176410-cand_4184,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lacks any mention of project management experience, specific technologies (Microsoft Suite, Clarity, Monday.com, JIRA, LucidChart), or experience with large-scale transformational projects."",
      ""The CV does not indicate any experience with executive-level stakeholders or coaching project teams."",
      ""There is no indication of the required 5+ years of experience in an advanced project management role."",
      ""The CV content is a list of generic skills and does not demonstrate the required depth or breadth of project management responsibilities outlined in the job posting.""
    ],
    ""final_summary"": ""The candidate's CV does not align with any of the core requirements of the job posting, lacking essential project management experience, technical skills, and leadership qualifications.""
  }
}
```"
P-03-cot_zero_shot,3901460539-cand_6084,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's experience is entirely focused on network configuration and technical support, with no mention of product management, commercial operations, price/contract negotiation, marketing, or materials manufacturing."",
      ""The CV lacks any experience in the specialty materials business unit or any related industry."",
      ""The candidate's skills are technical in nature (Mikrotik, OLT, GPON) and do not align with the business and commercial skills required for the Product Manager role.""
    ],
    ""final_summary"": ""The candidate's technical networking background is completely misaligned with the commercial and product management requirements of the role, making them a strong non-fit.""
  }
}
```"
P-03-cot_zero_shot,3900945298-cand_928,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lacks any mention of insurance experience, which is a required qualification."",
      ""The CV does not indicate a Bachelor's degree in a relevant field."",
      ""There is no evidence of marketing, compliance, financial, or accounting experience, all of which are required."",
      ""The skills listed on the CV (Supervision, Monitoring, Construction, Estimation, Planning, Material Management, Project Coordination, Quality Assurance, Cost Control, Inventory, Operations, Safety, Error Escalation) are not directly relevant to the insurance and business management focus of the job posting.""
    ],
    ""final_summary"": ""The candidate's CV shows no alignment with the core requirements of the job posting, particularly the extensive insurance and financial experience needed.""
  }
}
```"
P-03-cot_zero_shot,3887896939-cand_4145,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists skills related to HR and recruitment coordination, which are entirely unrelated to the retail customer service and operational tasks described in the job posting."",
      ""There is no mention of customer service experience, retail operations, cash handling, inventory management, or any of the core functions required for the role."",
      ""The candidate's experience does not align with the minimum requirements of less than 1 year of experience in computer use, standing for extended periods in a retail environment, or moving in a fast-paced checkout area.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates a complete lack of relevant experience and skills for this retail customer service position, making them a strong mismatch.""
  }
}
```"
P-03-cot_zero_shot,3903890061-cand_8976,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists \""Documentation\"" and \""Communication\"" which are soft skills mentioned in the job posting.""
    ],
    ""negative_points"": [
      ""The CV lacks any mention of the mandatory DOE Q-level or Top Secret clearance."",
      ""There is no indication of experience with Windows or Linux operating systems."",
      ""No experience with ServiceNow or similar ticketing systems is mentioned."",
      ""The candidate's listed skills (Machine Learning, Data Analysis, Model Training, AI Integration) are entirely unrelated to the Service Desk Technician role."",
      ""No experience with customer support, troubleshooting IT problems, or working in a service desk environment is evident.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of a Classified Service Desk Technician, and crucial mandatory qualifications such as security clearance are not mentioned.""
  }
}
```"
P-03-cot_zero_shot,3900943174-cand_8753,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists experience solely in VAT software, ledger management, and liaison with the VAT office, which is entirely unrelated to the retail cashier role."",
      ""There is no mention of customer service, sales transactions, retail operations, or any of the core responsibilities outlined in the job posting."",
      ""The candidate's experience does not demonstrate any of the required 'Teammate Traits' such as customer-focus, action-oriented, or decision-quality.""
    ],
    ""final_summary"": ""The candidate's experience is completely irrelevant to the requirements of a retail cashier position, making them a strong non-fit.""
  }
}
```"
P-03-cot_zero_shot,3886448156-cand_9145,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists experience solely in Digital Marketing, with no mention of clinical trials, oncology, or medical monitoring."",
      ""The candidate's skills (Brand Awareness, Online Traffic, Social Media Management, Google Analytics, Campaign Execution, SEO) are entirely unrelated to the core requirements of an Associate Medical Monitor role."",
      ""The CV does not demonstrate any of the required qualifications such as RN/OCN, MSN, NP or PA, PharmD, or MD, nor any knowledge of clinical trial processes, SAE reporting, FDA, or ICH/GCP regulations.""
    ],
    ""final_summary"": ""The candidate's background in digital marketing is completely misaligned with the requirements for an Associate Medical Monitor role in oncology clinical trials, indicating a definitive lack of fit.""
  }
}
```"
P-03-cot_zero_shot,3901945544-cand_3728,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists soft skills and HR-related functions (Relationship Building, HR Collaboration, Policy Development, Training Management, Compliance, Employee Development, Policy Enforcement, Communication, Task Execution) which are not directly relevant to the core requirements of Facilities and Transportation Management."",
      ""There is no mention of any experience in facilities maintenance, transportation systems, building management, vehicle maintenance, regulatory compliance related to DOT or OSHA, or any of the technical skills required for the role."",
      ""The CV lacks any indication of the required Associate's degree or the minimum of two years of relevant experience."",
      ""The candidate does not demonstrate knowledge of general building maintenance, facilities management, or transportation systems, nor experience in managing these areas."",
      ""There is no evidence of supervisory experience."",
      ""The CV does not show any familiarity with federal and State Department of Transportation (DOT) regulations, Commercial Driver’s License (CDL) rules, or Head Start Performance Standards.""
    ],
    ""final_summary"": ""The candidate's CV contains only soft skills and HR-related functions, completely lacking any experience or qualifications in facilities management, transportation, building maintenance, or regulatory compliance, making them a definitive non-fit for the role.""
  }
}
```"
